originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1000,regionflow_1500,regionflow_1800,regionflow_1900,regionflow_1950,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1000,countryflow_1500,countryflow_1800,countryflow_1900,countryflow_1950,origin_show,destination_show
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place15,Denver,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place16,Detroit,0,0,0,0,1,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place17,Hartford,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place18,Hollywood,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place19,Houston,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place20,Illinois,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place21,Kansas City,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place22,Los Angeles,0,0,0,1,9,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place23,Los Angeles County,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place24,Louisville,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place25,Manhattan,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place26,Milwaukee,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place27,Minneapolis,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place28,Missouri,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place29,New Orleans,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place30,New York,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place31,New York City,0,0,1,0,5,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place32,Newark,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place33,Oakland,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place34,Omaha,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place35,Palm Springs,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place36,Pennsylvania,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place37,Philadelphia,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place38,Pittsburgh,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place39,Portland,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place40,Salt Lake City,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place41,San Antonio,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place42,San Diego,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place43,San Francisco,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place44,Santa Barbara,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place45,Santa Monica,0,0,0,0,1,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place46,Seattle,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place47,Sherman Oaks,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place48,St. Louis,0,0,0,1,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place49,The Bronx,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place50,Washington DC,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place111,Birmingham,place51,Woodland Hills,0,0,0,0,1,1,1
GBR,United Kingdom,AUT,Austria,2,0,2,8,16,,place111,Birmingham,place52,Graz,0,0,0,0,0,1,1
GBR,United Kingdom,AUT,Austria,2,0,2,8,16,,place111,Birmingham,place53,Vienna,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place58,Bordeaux,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place59,Dijon,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place60,France,0,0,0,1,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place61,Lyon,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place62,Marseille,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place63,Montpellier,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place64,Nancy,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place65,Neuilly-sur-Seine,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place66,Palace of Versailles,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place67,Paris,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place68,Rouen,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place111,Birmingham,place69,Versailles,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place70,Berlin,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place71,Cologne,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place72,Dresden,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place73,Frankfurt,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place74,Hamburg,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place75,Hanover,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place76,Leipzig,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place77,Munich,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place78,Nuremberg,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place111,Birmingham,place79,Stuttgart,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place83,Bologna,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place84,Ferrara,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place85,Florence,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place86,Mantua,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place87,Milan,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place88,Naples,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place89,Padua,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place90,Rome,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place91,Siena,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place92,Turin,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place111,Birmingham,place93,Venice,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place111,Birmingham,place94,Amsterdam,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place111,Birmingham,place95,Dordrecht,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place111,Birmingham,place96,Haarlem,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place111,Birmingham,place97,Leiden,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place111,Birmingham,place98,The Hague,0,0,0,0,0,1,1
GBR,United Kingdom,POL,Poland,0,0,0,0,0,,place111,Birmingham,place99,Auschwitz,0,0,0,0,0,1,1
GBR,United Kingdom,CAN,Canada,0,44,55451,97196,99671,,place112,Bristol,place01,Montreal,0,0,1,1,0,1,1
GBR,United Kingdom,CAN,Canada,0,44,55451,97196,99671,,place112,Bristol,place02,Ottawa,0,0,0,0,0,1,1
GBR,United Kingdom,CAN,Canada,0,44,55451,97196,99671,,place112,Bristol,place03,Toronto,0,0,0,0,1,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place04,Albany,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place05,Atlanta,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place06,Baltimore,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place07,Boston,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place08,Buffalo,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place09,Burbank,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place10,California,0,0,0,0,0,1,1
GBR,United Kingdom,POL,Poland,0,0,0,0,0,,place112,Bristol,place100,Warsaw,0,0,0,0,0,1,1
GBR,United Kingdom,POL,Poland,0,0,0,0,0,,place112,Bristol,place101,Wroclaw,0,0,0,0,0,1,1
GBR,United Kingdom,RUS,Russia,0,0,1,0,13,,place112,Bristol,place103,Moscow,0,0,0,0,0,1,1
GBR,United Kingdom,RUS,Russia,0,0,1,0,13,,place112,Bristol,place104,Russia,0,0,0,0,0,1,1
GBR,United Kingdom,ESP,Spain,1,4,36,4,676,,place112,Bristol,place105,Madrid,0,0,0,0,0,1,1
GBR,United Kingdom,ESP,Spain,1,4,36,4,676,,place112,Bristol,place106,Seville,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place11,Chicago,0,0,0,0,0,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place111,Birmingham,0,0,0,0,1,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place112,Bristol,0,0,0,0,0,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place113,Cambridge,0,0,0,0,1,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place114,England,0,4,0,0,1,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place115,Glasgow,0,0,0,0,0,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place116,Liverpool,0,0,0,0,0,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place117,London,0,4,144,9,16,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place118,Manchester,0,0,0,0,0,1,1
GBR,United Kingdom,GBR,United Kingdom,753865,18200000,73200000,1.82E+08,5.63E+08,,place112,Bristol,place119,Oxford,0,0,0,0,9,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place12,Cincinnati,0,0,0,0,0,1,1
GBR,United Kingdom,IND,India,0,25,1024,121,41,,place112,Bristol,place120,India,0,0,0,0,0,1,1
GBR,United Kingdom,IND,India,0,25,1024,121,41,,place112,Bristol,place121,Mumbai,0,0,0,0,0,1,1
GBR,United Kingdom,AUS,Australia,0,10,144000,110250,102820,,place112,Bristol,place124,Melbourne,0,0,0,0,0,1,1
GBR,United Kingdom,AUS,Australia,0,10,144000,110250,102820,,place112,Bristol,place125,Sydney,0,0,0,0,0,1,1
GBR,United Kingdom,JPN,Japan,0,0,1,9,4,,place112,Bristol,place126,Kagoshima,0,0,0,0,0,1,1
GBR,United Kingdom,JPN,Japan,0,0,1,9,4,,place112,Bristol,place127,Kyoto,0,0,0,0,0,1,1
GBR,United Kingdom,JPN,Japan,0,0,1,9,4,,place112,Bristol,place128,Tokyo,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place13,Cleveland,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place14,Dallas,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place15,Denver,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place16,Detroit,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place17,Hartford,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place18,Hollywood,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place19,Houston,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place20,Illinois,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place21,Kansas City,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place22,Los Angeles,0,0,0,1,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place23,Los Angeles County,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place24,Louisville,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place25,Manhattan,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place26,Milwaukee,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place27,Minneapolis,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place28,Missouri,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place29,New Orleans,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place30,New York,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place31,New York City,0,0,0,1,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place32,Newark,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place33,Oakland,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place34,Omaha,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place35,Palm Springs,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place36,Pennsylvania,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place37,Philadelphia,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place38,Pittsburgh,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place39,Portland,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place40,Salt Lake City,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place41,San Antonio,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place42,San Diego,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place43,San Francisco,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place44,Santa Barbara,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place45,Santa Monica,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place46,Seattle,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place47,Sherman Oaks,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place48,St. Louis,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place49,The Bronx,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place50,Washington DC,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place112,Bristol,place51,Woodland Hills,0,0,0,0,1,1,1
GBR,United Kingdom,AUT,Austria,2,0,2,8,16,,place112,Bristol,place52,Graz,0,0,0,0,0,1,1
GBR,United Kingdom,AUT,Austria,2,0,2,8,16,,place112,Bristol,place53,Vienna,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place58,Bordeaux,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place59,Dijon,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place60,France,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place61,Lyon,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place62,Marseille,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place63,Montpellier,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place64,Nancy,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place65,Neuilly-sur-Seine,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place66,Palace of Versailles,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place67,Paris,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place68,Rouen,0,0,0,0,0,1,1
GBR,United Kingdom,FRA,France,1903,3971,16731,303116,22968,,place112,Bristol,place69,Versailles,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place70,Berlin,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place71,Cologne,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place72,Dresden,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place73,Frankfurt,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place74,Hamburg,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place75,Hanover,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place76,Leipzig,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place77,Munich,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place78,Nuremberg,0,0,0,0,0,1,1
GBR,United Kingdom,DEU,Germany,162,144,2025,4356,4329,,place112,Bristol,place79,Stuttgart,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place83,Bologna,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place84,Ferrara,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place85,Florence,0,0,1,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place86,Mantua,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place87,Milan,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place88,Naples,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place89,Padua,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place90,Rome,0,0,1,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place91,Siena,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place92,Turin,0,0,0,0,0,1,1
GBR,United Kingdom,ITA,Italy,325,1300,10192,15925,5525,,place112,Bristol,place93,Venice,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place112,Bristol,place94,Amsterdam,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place112,Bristol,place95,Dordrecht,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place112,Bristol,place96,Haarlem,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place112,Bristol,place97,Leiden,0,0,0,0,0,1,1
GBR,United Kingdom,NLD,Netherlands,10,32,0,162,82,,place112,Bristol,place98,The Hague,0,0,0,0,0,1,1
GBR,United Kingdom,POL,Poland,0,0,0,0,0,,place112,Bristol,place99,Auschwitz,0,0,0,0,0,1,1
GBR,United Kingdom,CAN,Canada,0,44,55451,97196,99671,,place113,Cambridge,place01,Montreal,0,0,0,0,0,1,1
GBR,United Kingdom,CAN,Canada,0,44,55451,97196,99671,,place113,Cambridge,place02,Ottawa,0,0,0,0,0,1,1
GBR,United Kingdom,CAN,Canada,0,44,55451,97196,99671,,place113,Cambridge,place03,Toronto,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place113,Cambridge,place04,Albany,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place113,Cambridge,place05,Atlanta,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place113,Cambridge,place06,Baltimore,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place113,Cambridge,place07,Boston,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place113,Cambridge,place08,Buffalo,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place113,Cambridge,place09,Burbank,0,0,0,0,0,1,1
GBR,United Kingdom,USA,United States,0,1316223,2397372,8577852,2.18E+07,,place113,Cambridge,place10,California,0,0,0,0,0,1,1
GBR,United Kingdom,POL,Poland,0,0,0,0,0,,place113,Cambridge,place100,Warsaw,0,0,0,0,0,1,1
GBR,United Kingdom,POL,Poland,0,0,0,0,0,,place113,Cambridge,place101,Wroclaw,0,0,0,0,0,1,1
GBR,United Kingdom,RUS,Russia,0,0,1,0,13,,place113,Cambridge,place103,Moscow,0,0,0,0,1,1,1
GBR,United Kingdom,RUS,Russia,0,0,1,0,13,,place113,Cambridge,place104,Russia,0,0,0,0,0,1,1
